,year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
696,1985,890746,89,635,2425,4372,7521,844.348445,9.991624997,71.28856038,272.2437148,490.8245448,AZ,Arizona,Phoenix,"Phoenix, Arizona"
697,1985,400969,34,188,3016,1115,4353,1085.620085,8.479458512,46.88641765,752.1778492,278.07636,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
698,1985,367571,43,469,3508,4614,8634,2348.933947,11.69842017,127.5943967,954.3734408,1255.26769,OR,Oregon,Portland,"Portland, Oregon"
699,1985,574412,43,340,2211,2461,5055,880.0303615,7.485916032,59.19096398,384.9153569,428.4381246,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
700,1985,171814,13,57,307,658,1035,602.3956139,7.56632172,33.17541062,178.6815975,382.972284,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
701,1985,312944,39,209,2083,1350,3681,1176.248786,12.46229357,66.78511171,665.6142952,431.3870852,CA,California,Sacramento,"Sacramento, California"
702,1985,164216,14,99,446,524,1083,659.4972475,8.525356847,60.28645199,271.593511,319.0919277,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
703,1985,862878,180,824,2683,1706,5393,625.0014486,20.86042291,95.49438043,310.9361926,197.7104527,TX,Texas,San Antonio,"San Antonio, Texas"
704,1985,988284,96,338,3062,2754,6250,632.4093074,9.713806962,34.20069535,309.8299679,278.6648372,CA,California,San Diego,"San Diego, California"
705,1985,733456,85,512,5111,3794,9502,1295.510569,11.58897057,69.80650509,696.8379835,517.27711,CA,California,San Francisco,"San Francisco, California"
706,1985,706062,55,415,1237,1763,3470,491.4582572,7.789684192,58.77670799,175.197079,249.694786,CA,California,San Jose,"San Jose, California"
707,1985,495190,61,441,2843,3178,6523,1317.272158,12.31850401,89.0567257,574.1230639,641.7738646,WA,Washington,Seattle,"Seattle, Washington"
708,1985,431109,169,384,3136,4953,8642,2004.597445,39.20122289,89.07260113,727.4262426,1148.897379,MO,Missouri,St. Louis,"St. Louis, Missouri"
709,1985,1194000,32,146,1181,1271,2630,220.2680067,2.680067002,12.2278057,98.91122278,106.4489112,NY,New York,Suffolk County,"Suffolk County, New York"
710,1985,285280,70,288,2657,3840,6855,2402.902412,24.53729669,100.9534492,931.3656758,1346.04599,FL,Florida,Tampa,"Tampa, Florida"
711,1985,381473,32,297,1051,2333,3713,973.3323197,8.388536017,77.85609991,275.5109798,611.576704,AZ,Arizona,Tucson,"Tucson, Arizona"
712,1985,374875,33,268,796,1805,2902,774.1247082,8.802934311,71.49049683,212.3374458,481.4938313,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
713,1985,312584,17,98,205,230,550,175.9527039,5.438538121,31.3515727,65.58237146,73.58022164,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
714,1985,284915,26,249,699,698,1672,586.8416896,9.125528666,87.39448607,245.3363284,244.9853465,KS,Kansas,Wichita,"Wichita, Kansas"
715,1986,364196,49,247,1248,2748,4292,1178.48631,13.45429384,67.82062406,342.6726268,754.5387648,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
716,1986,223106,22,120,518,790,1450,649.9152869,9.860783663,53.78609271,232.1766335,354.091777,TX,Texas,Arlington,"Arlington, Texas"
717,1986,445617,186,681,5428,6867,13162,2953.657513,41.73987976,152.8218178,1218.086384,1541.009432,GA,Georgia,Atlanta,"Atlanta, Georgia"
718,1986,200189,11,120,580,2157,2868,1432.646149,5.494807407,59.94335353,289.7262087,1077.48178,CO,Colorado,Aurora,"Aurora, Colorado"
719,1986,414220,48,388,1124,1107,2667,643.8607503,11.588045,93.67003042,271.3533871,267.2492878,TX,Texas,Austin,"Austin, Texas"
720,1986,783542,240,660,7989,6340,15229,1943.609915,30.63013852,84.23288094,1019.600736,809.1461594,MD,Maryland,Baltimore,"Baltimore, Maryland"
721,1986,690668,31,192,1384,5185,6792,983.395785,4.488408324,27.79917413,200.3857135,750.722489,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
722,1986,574107,105,516,6225,5549,12395,2159.005203,18.2892736,89.87871599,1084.292649,966.544564,MA,Massachusetts,Boston,"Boston, Massachusetts"
723,1986,339685,35,281,1533,1906,3755,1105.435919,10.30366369,82.7236999,451.3004696,561.1080854,NY,New York,Buffalo,"Buffalo, New York"
724,1986,339767,53,305,1454,3675,5487,1614.930232,15.59892515,89.76739942,427.9403238,1081.623583,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
725,1986,3003105,754,3708,30918,33529,68909,2294.591764,25.10734723,123.4722063,1029.534432,1116.477779,IL,Illinois,Chicago,"Chicago, Illinois"
726,1986,370482,46,291,1216,1787,3340,901.5282794,12.41625774,78.54632614,328.2210742,482.3446213,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
727,1986,546544,124,773,3698,2520,7115,1301.816505,22.6880178,141.4341755,676.6152405,461.0790714,OH,Ohio,Cleveland,"Cleveland, Ohio"
728,1986,566115,78,550,2255,2265,5148,909.3558729,13.77811929,97.15340523,398.3289614,400.095387,OH,Ohio,Columbus,"Columbus, Ohio"
729,1986,1016488,347,1255,9289,8384,19275,1896.234879,34.13714672,123.4643203,913.832726,824.8006863,TX,Texas,Dallas,"Dallas, Texas"
730,1986,518625,91,424,2099,2036,4650,896.6015907,17.54639672,81.75463967,404.7240299,392.5765245,CO,Colorado,Denver,"Denver, Colorado"
731,1986,1096947,648,1351,16421,8857,27277,2486.628798,59.07304546,123.1600068,1496.972962,807.4227834,MI,Michigan,Detroit,"Detroit, Michigan"
732,1986,483925,46,198,1039,3451,4734,978.250762,9.505605207,40.91543111,214.7026915,713.1270341,TX,Texas,El Paso,"El Paso, Texas"
733,1986,658583,14,69,495,386,964,146.3748685,2.125776098,10.47703934,75.16136918,58.61068385,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
734,1986,432542,200,559,3373,3738,7870,1819.47649,46.23828437,129.2360048,779.808666,864.193535,TX,Texas,Fort Worth,"Fort Worth, Texas"
735,1986,281554,53,241,1316,1816,3426,1216.818088,18.82409769,85.59636873,467.4058973,644.9917245,CA,California,Fresno,"Fresno, California"
736,1986,823306,46,241,1052,737,2076,252.1541201,5.587230021,29.27222685,127.7775214,89.51714186,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
737,1986,1779677,408,1524,10926,7718,20576,1156.164855,22.92550839,85.63351664,613.9316292,433.6742004,TX,Texas,Houston,"Houston, Texas"
738,1986,470591,63,438,1571,2235,4307,915.232123,13.38742135,93.07445319,333.8355387,474.9347098,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
739,1986,616668,119,618,2985,4281,8003,1297.780978,19.29725557,100.2159995,484.0530075,694.2147152,FL,Florida,Jacksonville,"Jacksonville, Florida"
740,1986,448237,116,460,3442,5655,9673,2158.01016,25.8791666,102.6242814,767.89734,1261.609372,MO,Missouri,Kansas City,"Kansas City, Missouri"
741,1986,463158,75,323,1933,1616,3947,852.1929881,16.19317814,69.73862051,417.3521779,348.9090116,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
742,1986,398983,62,220,2774,1783,4839,1212.83363,15.5395092,55.14019394,695.2677182,446.8862082,CA,California,Long Beach,"Long Beach, California"
743,1986,3260856,834,2330,29930,33284,66378,2035.600468,25.5761064,71.45363058,917.8571516,1020.71358,CA,California,Los Angeles,"Los Angeles, California"
744,1986,1061016,170,472,3398,7459,11499,1083.772535,16.02237855,44.4856628,320.2590724,703.0054212,CA,California,Los Angeles County,"Los Angeles County, California"
745,1986,660255,161,919,5819,3578,10477,1586.811156,24.3845181,139.1886468,881.3261543,541.9118371,TN,Tennessee,Memphis,"Memphis, Tennessee"
746,1986,210702,11,117,239,841,1208,573.3215632,5.220643373,55.52866133,113.4303424,399.1419161,AZ,Arizona,Mesa,"Mesa, Arizona"
747,1986,396374,148,221,5767,5540,11676,2945.702796,37.33847326,55.75542291,1454.939022,1397.669877,FL,Florida,Miami,"Miami, Florida"
748,1986,901784,162,589,5798,8385,14934,1656.050673,17.96439059,65.31497565,642.9477569,929.8235498,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
749,1986,623278,83,444,2207,3401,6135,984.3119764,13.31669014,71.23627017,354.0956042,545.6634118,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
750,1986,362845,44,492,2801,2622,5959,1642.299053,12.12639006,135.5950888,771.954967,722.6226074,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
751,1986,583337,9,139,648,834,1630,279.426815,1.542847445,23.82842165,111.085016,142.9705299,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
752,1986,470906,93,410,1953,1762,4218,895.720165,19.74916438,87.06620854,414.7324519,374.1723401,TN,Tennessee,Nashville,"Nashville, Tennessee"
753,1986,1063822,19,86,1006,867,1978,185.933361,1.786013074,8.084059175,94.56469221,81.49859657,NY,New York,Nassau County,"Nassau County, New York"
754,1986,563927,197,456,5165,3347,9165,1625.210355,34.93359956,80.86152995,915.898689,593.5165367,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
755,1986,7179609,1582,3536,80827,57306,143251,1995.247931,22.03462612,49.25059289,1125.785541,798.1771709,NY,New York,New York City,"New York City, New York"
756,1986,318801,113,589,5464,3994,10160,3186.94107,35.44530914,184.754753,1713.921851,1252.819157,NJ,New Jersey,Newark,"Newark, New Jersey"
757,1986,370556,129,538,3787,2531,6985,1885.005235,34.81255195,145.1872322,1021.977785,683.0276665,CA,California,Oakland,"Oakland, California"
758,1986,444119,60,425,1484,2270,4239,954.4739135,13.50989262,95.69507272,334.1446774,511.1242707,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
759,1986,145882,14,172,1229,2001,3416,2341.618568,9.596797412,117.9035111,842.4617156,1371.656544,FL,Florida,Orlando,"Orlando, Florida"
760,1986,1645144,343,1086,9647,6131,17207,1045.926679,20.84923873,66.01245848,586.3924374,372.6725442,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
761,1986,927055,122,567,2972,5577,9238,996.4888815,13.15995275,61.16141976,320.5850786,601.5824304,AZ,Arizona,Phoenix,"Phoenix, Arizona"
762,1986,402204,47,253,3253,1154,4707,1170.301638,11.68561228,62.90340225,808.7935476,286.9190759,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
763,1986,368439,46,438,3887,4433,8804,2389.540738,12.48510608,118.8799231,1054.991464,1203.184245,OR,Oregon,Portland,"Portland, Oregon"
764,1986,588222,47,396,2116,2735,5294,900.00034,7.990180578,67.32152147,359.7281299,464.9605081,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
765,1986,173901,16,76,339,732,1163,668.7713124,9.200637144,43.70302643,194.9384995,420.9291493,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
766,1986,320256,70,258,2214,1696,4238,1323.316347,21.85751399,80.56055156,691.3219424,529.5763389,CA,California,Sacramento,"Sacramento, California"
767,1986,166182,20,107,506,613,1246,749.7803613,12.03499777,64.38723809,304.4854437,368.8726818,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
768,1986,879332,162,805,3262,2008,6237,709.2884144,18.4230757,91.54676504,370.9634131,228.3551605,TX,Texas,San Antonio,"San Antonio, Texas"
769,1986,1011376,102,391,3985,4044,8522,842.6144184,10.08526997,38.66020155,394.0176552,399.8512917,CA,California,San Diego,"San Diego, California"
770,1986,750544,114,492,5085,3815,9506,1266.547997,15.18898292,65.55245262,677.5085804,508.2979812,CA,California,San Francisco,"San Francisco, California"
771,1986,722560,39,430,1126,2425,4020,556.3551816,5.397475642,59.51062888,155.8348096,335.6122675,CA,California,San Jose,"San Jose, California"
772,1986,501279,50,443,2792,3505,6790,1354.535099,9.974485267,88.37393946,556.9752573,699.2114172,WA,Washington,Seattle,"Seattle, Washington"
773,1986,434298,195,373,3326,5995,9889,2277.007953,44.90004559,85.88572823,765.8335981,1380.388581,MO,Missouri,St. Louis,"St. Louis, Missouri"
774,1986,1190985,30,136,1188,1241,2595,217.8868751,2.518923412,11.41911947,99.74936712,104.1994651,NY,New York,Suffolk County,"Suffolk County, New York"
775,1986,293030,79,375,3512,4181,8147,2780.261407,26.95969696,127.9732451,1198.512098,1426.816367,FL,Florida,Tampa,"Tampa, Florida"
776,1986,397023,41,251,1042,2310,3644,917.8309569,10.32685764,63.22051871,262.4533088,581.8302718,AZ,Arizona,Tucson,"Tucson, Arizona"
777,1986,375335,40,272,858,2125,3295,877.882425,10.65714628,72.46859472,228.5957878,566.1608963,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
778,1986,316959,25,85,336,290,736,232.2066892,7.887455475,26.81734862,106.0074016,91.49448351,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
779,1986,286163,23,261,586,661,1531,535.0097672,8.037377299,91.20675978,204.7783955,230.9872345,KS,Kansas,Wichita,"Wichita, Kansas"
780,1987,371756,48,211,987,2599,3845,1034.28055,12.91169477,56.75765825,265.4967237,699.1144729,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
781,1987,251372,18,92,511,791,1412,561.7172955,7.160702067,36.5991439,203.2843753,314.6730742,TX,Texas,Arlington,"Arlington, Texas"
782,1987,429953,207,636,5100,6950,12893,2998.699858,48.14479722,147.9231451,1186.176163,1616.455752,GA,Georgia,Atlanta,"Atlanta, Georgia"
783,1987,219945,20,118,524,2038,2700,1227.579622,9.093182387,53.64977608,238.2413785,926.5952852,CO,Colorado,Aurora,"Aurora, Colorado"
784,1987,469542,39,284,985,1005,2313,492.60769,8.305966239,60.4844721,209.7788909,214.0383608,TX,Texas,Austin,"Austin, Texas"
785,1987,764893,226,595,7466,6008,14295,1868.888851,29.54661632,77.78865802,976.0842366,785.4693402,MD,Maryland,Baltimore,"Baltimore, Maryland"
786,1987,681068,32,199,1416,3897,5544,814.0156343,4.69850294,29.21881516,207.9087551,572.1895611,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
787,1987,575882,76,550,5408,5920,11954,2075.772467,13.19714803,95.50567651,939.0812701,1027.988373,MA,Massachusetts,Boston,"Boston, Massachusetts"
788,1987,325787,35,268,1552,1700,3555,1091.203762,10.74321566,82.26233705,476.3848772,521.813332,NY,New York,Buffalo,"Buffalo, New York"
789,1987,356596,52,308,1486,4146,5992,1680.332926,14.58232846,86.37225319,416.7180787,1162.660265,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
790,1987,3018338,689,3692,29815,34172,68368,2265.087608,22.82713202,122.3189716,987.7952701,1132.146234,IL,Illinois,Chicago,"Chicago, Illinois"
791,1987,371585,69,344,1183,1571,3167,852.2948989,18.56910263,92.57639571,318.365919,422.7834816,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
792,1987,548171,145,750,3541,2528,6964,1270.406497,26.45159996,136.8186205,645.9663134,461.1699634,OH,Ohio,Cleveland,"Cleveland, Ohio"
793,1987,567800,85,534,2864,1898,5381,947.6928496,14.97005988,94.04719972,504.4029588,334.2726312,OH,Ohio,Columbus,"Columbus, Ohio"
794,1987,1009947,323,1260,9091,9412,20086,1988.817235,31.98187628,124.759022,900.1462453,931.9300914,TX,Texas,Dallas,"Dallas, Texas"
795,1987,509529,79,401,1612,1749,3841,753.8334423,15.50451495,78.70013287,316.3706089,343.2581855,CO,Colorado,Denver,"Denver, Colorado"
796,1987,1091523,686,1417,15093,10582,27778,2544.884533,62.84796564,129.8186112,1382.746859,969.4710968,MI,Michigan,Detroit,"Detroit, Michigan"
797,1987,494954,25,219,969,3119,4332,875.2328499,5.050974434,44.24653604,195.7757691,630.1595704,TX,Texas,El Paso,"El Paso, Texas"
798,1987,690273,14,68,529,354,965,139.7997604,2.028183052,9.851174825,76.63634533,51.28405718,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
799,1987,432305,135,476,3270,3810,7691,1779.068019,31.22795249,110.1074473,756.4104047,881.3222146,TX,Texas,Fort Worth,"Fort Worth, Texas"
800,1987,291855,33,196,1096,2048,3373,1155.710884,11.30698463,67.156636,375.5289442,701.718319,CA,California,Fresno,"Fresno, California"
801,1987,832614,36,322,985,915,2258,271.1940947,4.323732246,38.67338286,118.3021184,109.8948612,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
802,1987,1739999,323,1172,9692,7784,18971,1090.287983,18.56322906,67.35636055,557.0118144,447.3565789,TX,Texas,Houston,"Houston, Texas"
803,1987,478693,57,432,1334,2720,4543,949.042497,11.90742292,90.24573161,278.6754768,568.2138657,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
804,1987,629887,147,609,3876,4945,9577,1520.431442,23.33751927,96.6840084,615.3484673,785.0614475,FL,Florida,Jacksonville,"Jacksonville, Florida"
805,1987,444382,131,486,3279,4527,8423,1895.44131,29.47914182,109.3653658,737.878672,1018.71813,MO,Missouri,Kansas City,"Kansas City, Missouri"
806,1987,481393,47,308,1837,1692,3884,806.8251927,9.763332662,63.98098851,381.6008957,351.4799758,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
807,1987,406297,62,221,2467,1910,4660,1146.94423,15.25977302,54.39370707,607.1912911,470.0994593,CA,California,Long Beach,"Long Beach, California"
808,1987,3341726,811,2169,26192,34661,63833,1910.180547,24.26889577,64.90657822,783.7865821,1037.218491,CA,California,Los Angeles,"Los Angeles, California"
809,1987,1096165,164,459,3222,8480,12325,1124.374524,14.96125127,41.87325813,293.9338512,773.6061633,CA,California,Los Angeles County,"Los Angeles County, California"
810,1987,659720,143,831,4696,3163,8833,1338.901352,21.67586249,125.9625296,711.8171345,479.4458255,TN,Tennessee,Memphis,"Memphis, Tennessee"
811,1987,262428,9,96,222,966,1293,492.7065709,3.429512095,36.58146234,84.59463167,368.1009648,AZ,Arizona,Mesa,"Mesa, Arizona"
812,1987,385089,128,202,5594,5385,11309,2936.723718,33.23906941,52.45540641,1452.651205,1398.378037,FL,Florida,Miami,"Miami, Florida"
813,1987,926139,173,565,5850,8991,15579,1682.144905,18.67970143,61.00596131,631.6546436,970.8045984,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
814,1987,607885,92,437,1984,3495,6008,988.344835,15.13444155,71.88859735,326.3775221,574.944274,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
815,1987,359371,38,520,2866,2114,5538,1541.025848,10.57403074,144.6972627,797.5045287,588.2500257,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
816,1987,617920,17,165,683,842,1707,276.2493527,2.751165199,26.70248576,110.5321077,136.263594,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
817,1987,487097,99,509,2350,2295,5253,1078.429964,20.32449389,104.4966403,482.4501075,471.158722,TN,Tennessee,Nashville,"Nashville, Tennessee"
818,1987,1052414,22,83,1010,751,1866,177.3066493,2.090432092,7.886630166,95.96983697,71.35975006,NY,New York,Nassau County,"Nassau County, New York"
819,1987,549536,205,359,3786,3328,7678,1397.178711,37.30419845,65.32784021,688.9448553,605.6018168,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
820,1987,7284319,1672,3507,78890,64244,148313,2036.058553,22.95341541,48.14451426,1083.011329,881.9492941,NY,New York,New York City,"New York City, New York"
821,1987,318402,81,577,4230,4038,8926,2803.374351,25.4395387,181.2174547,1328.509243,1268.208114,NJ,New Jersey,Newark,"Newark, New Jersey"
822,1987,365983,114,538,3176,2657,6485,1771.940227,31.14898779,147.0013635,867.7998705,725.990005,CA,California,Oakland,"Oakland, California"
823,1987,441408,48,381,1322,2047,3798,860.4284472,10.87429317,86.31470204,299.4961577,463.7432942,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
824,1987,150250,27,181,1029,2174,3411,2270.216306,17.97004992,120.4658902,684.8585691,1446.921797,FL,Florida,Orlando,"Orlando, Florida"
825,1987,1649364,338,1102,9302,6656,17398,1054.830832,20.49274751,66.81363241,563.9749625,403.5494894,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
826,1987,933177,111,503,2287,5280,8181,876.6825586,11.89484953,53.90188571,245.0767646,565.8090587,AZ,Arizona,Phoenix,"Phoenix, Arizona"
827,1987,389015,37,263,2834,1184,4318,1109.982906,9.511201368,67.60664756,728.5066129,304.3584438,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
828,1987,390845,66,407,3667,4623,8763,2242.065269,16.88648953,104.1333521,938.2235925,1182.821835,OR,Oregon,Portland,"Portland, Oregon"
829,1987,589824,20,81,521,624,1246,211.2494575,3.390842014,13.73291016,88.33143446,105.7942708,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
830,1987,182750,15,78,384,647,1124,615.0478796,8.207934337,42.68125855,210.123119,354.0355677,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
